"","State.Territory","Week_Ending_Date","Data_Collection_Period","State.Territory_WVAL","National_WVAL","Regional_WVAL","WVAL_Category","Coverage"
"2213","Hawaii","2025-02-08","6 Months",12.6894257111184,19.2549941639292,21.8054870893165,"High",""
"2214","Hawaii","2024-09-21","1 Year",1,1.16584862745419,1.19315750580352,"Very Low",""
"2215","Hawaii","2025-03-15","45 Days",3.23796655895753,5.30536693054263,4.22220867777041,"Low",""
"2216","Hawaii","2025-02-15","1 Year",14.838849856548,17.0488112259438,18.4067205333745,"High",""
"2217","Hawaii","2024-06-22","All Results",2.39913587758346,1.34465587412946,1.66304626530382,"Low",""
"2218","Hawaii","2024-01-27","All Results",9.60922878173842,8.32378959190988,9.04629134330795,"Moderate",""
"2219","Hawaii","2024-11-09","All Results",1,1.31712051403566,1.98580402002049,"Very Low",""
"2220","Hawaii","2024-12-07","6 Months",2.74961241425162,2.19652674319773,7.09337008054982,"Low",""
"2221","Hawaii","2023-09-02","All Results",1.76056936344196,1.3447779039514,1.47144938651637,"Low",""
"2222","Hawaii","2025-03-01","1 Year",10.1605552934375,11.1189850838549,11.6149666712117,"Moderate",""
"2223","Hawaii","2024-11-30","6 Months",3.01872560597421,1.52174593817539,4.7573967721078,"Low",""
"2224","Hawaii","2023-07-22","All Results",1.33825822681516,1.36018687752725,1.38586328725058,"Very Low",""
"2225","Hawaii","2024-04-06","All Results",2.26865210501825,3.70374030300032,2.30474639909955,"Low",""
"2226","Hawaii","2024-11-02","All Results",1,1.15979631700497,1.60326389490443,"Very Low",""
"2227","Hawaii","2025-03-15","All Results",3.23796655895753,5.30536693054263,4.22220867777041,"Low",""
"2228","Hawaii","2024-02-10","All Results",8.61268030281836,7.44932522463829,6.96495403592337,"Moderate",""
"2229","Hawaii","2025-02-08","All Results",12.6894257111184,19.2549941639292,21.8054870893165,"High",""
"2230","Hawaii","2024-06-08","All Results",2.93670572657706,1.67278752426067,2.26912569741348,"Low",""
"2231","Hawaii","2023-11-18","All Results",10.2517466090691,2.04067888093034,3.94279012486534,"Moderate",""
"2232","Hawaii","2025-01-11","1 Year",11.4211178440918,10.7488780683158,20.9476334104729,"Moderate",""
"2233","Hawaii","2023-10-28","All Results",7.12846536180119,1.48201155984462,1.77176190239421,"Moderate",""
"2234","Hawaii","2023-07-08","All Results",1.99503098716608,1.30992486294431,1.32310905864756,"Low",""
"2235","Hawaii","2024-08-24","All Results",1,1.2470072905104,1.17911912471673,"Very Low",""
"2236","Hawaii","2024-08-03","1 Year",1,1.25833801995808,1.26204777976057,"Very Low",""
"2237","Hawaii","2025-02-15","6 Months",14.838849856548,17.0488112259438,18.4067205333745,"High",""
"2238","Hawaii","2025-01-04","6 Months",17.4890628244928,11.1411243157903,18.813905438354,"High",""
"2239","Hawaii","2024-09-28","All Results",1.40745156591841,1.24429889703197,1.17402736025647,"Very Low",""
"2240","Hawaii","2024-09-21","6 Months",1,1.16584862745419,1.19315750580352,"Very Low",""
"2241","Hawaii","2024-12-07","1 Year",2.74961241425162,2.19652674319773,7.09337008054982,"Low",""
"2242","Hawaii","2025-03-15","6 Months",3.23796655895753,5.30536693054263,4.22220867777041,"Low",""
"2243","Hawaii","2023-07-01","All Results",1.13620575892157,1.30396024943365,1.35358798864303,"Very Low",""
"2244","Hawaii","2024-07-06","1 Year",2.50914465805148,1.26752405271533,1.24105042327337,"Low",""
"2245","Hawaii","2024-10-26","1 Year",1,1.10082527126502,1.24346902289841,"Very Low",""
"2246","Hawaii","2024-04-20","All Results",3.23341241325859,2.82271603171487,2.32518779110591,"Low",""
"2247","Hawaii","2024-08-17","1 Year",1.58375913581874,1.22377819372998,1.17200854100274,"Very Low",""
"2248","Hawaii","2025-02-15","All Results",14.838849856548,17.0488112259438,18.4067205333745,"High",""
"2249","Hawaii","2023-09-09","All Results",2.21501230606189,1.38742950838065,1.53626929765284,"Low",""
"2250","Hawaii","2024-09-21","All Results",1,1.16584862745419,1.19315750580352,"Very Low",""
"2251","Hawaii","2024-09-28","1 Year",1.40745156591841,1.24429889703197,1.17402736025647,"Very Low",""
"2252","Hawaii","2024-04-13","1 Year",3.31628377880956,3.12303212754167,2.43234973062674,"Low",""
"2253","Hawaii","2025-02-01","6 Months",17.423385918345,20.2010786915409,23.4983057549825,"High",""
"2254","Hawaii","2024-04-20","1 Year",3.23341241325859,2.82271603171487,2.32518779110591,"Low",""
"2255","Hawaii","2024-12-14","6 Months",5.68301792765058,3.66709128155994,10.1796871696667,"Moderate",""
"2256","Hawaii","2025-03-08","All Results",9.00763814598439,8.14396335180902,7.29806379637288,"Moderate",""
"2257","Hawaii","2024-12-21","6 Months",8.88756370755084,5.32947276291952,11.9105123911963,"Moderate",""
"2258","Hawaii","2023-11-25","All Results",11.2561031638343,2.2682737631808,4.59629191859645,"Moderate",""
"2259","Hawaii","2024-11-23","All Results",1,1.57481884021018,3.66644390670371,"Very Low",""
"2260","Hawaii","2023-12-30","All Results",12.6702207540217,15.077087274857,16.664364292895,"High",""
"2261","Hawaii","2024-05-11","1 Year",5.3358023800754,2.43430839560245,2.74582602800748,"Moderate",""
"2262","Hawaii","2024-12-21","1 Year",8.88756370755084,5.32947276291952,11.9105123911963,"Moderate",""
"2263","Hawaii","2025-01-25","6 Months",17.726291448872,17.9468456071687,18.3576056285103,"High",""
"2264","Hawaii","2023-06-10","All Results",NA,1.26270147900768,1.36029073634619,"No Data",""
"2265","Hawaii","2025-02-01","45 Days",17.423385918345,20.2010786915409,23.4983057549825,"High",""
"2266","Hawaii","2024-11-02","6 Months",1,1.15979631700497,1.60326389490443,"Very Low",""
"2267","Hawaii","2023-07-15","All Results",2.05982262868992,1.44608786915978,1.48135801785778,"Low",""
"2268","Hawaii","2024-06-15","All Results",3.64615914466657,1.54570999488896,1.7621493061285,"Low",""
"2269","Hawaii","2024-04-06","1 Year",2.26865210501825,3.70374030300032,2.30474639909955,"Low",""
"2270","Hawaii","2024-10-19","All Results",1,1.18080603973656,1.19050448270382,"Very Low",""
"2271","Hawaii","2023-10-14","All Results",9.36720543147312,1.38647605626693,1.57909107256567,"Moderate",""
"2272","Hawaii","2025-03-01","All Results",10.1605552934375,11.1189850838549,11.6149666712117,"Moderate",""
"2273","Hawaii","2024-10-12","All Results",1,1.12461965355255,1.11251057382363,"Very Low",""
"2274","Hawaii","2024-07-20","All Results",2.80937681989869,1.42803370433761,1.26481721355565,"Low",""
"2275","Hawaii","2025-03-08","1 Year",9.00763814598439,8.14396335180902,7.29806379637288,"Moderate",""
"2276","Hawaii","2025-03-15","1 Year",3.23796655895753,5.30536693054263,4.22220867777041,"Low",""
"2277","Hawaii","2024-03-30","1 Year",2.77729178697582,3.31947527191716,2.35801860774737,"Low",""
"2278","Hawaii","2024-03-30","All Results",2.77729178697582,3.31947527191716,2.35801860774737,"Low",""
"2279","Hawaii","2024-02-17","All Results",2.89076475629723,6.83335363250542,5.15628200989243,"Low",""
"2280","Hawaii","2024-07-27","All Results",1.92683621701385,1.34677731730591,1.31338213349319,"Low",""
"2281","Hawaii","2025-02-22","1 Year",12.1899786441227,12.5363182448864,13.8388621828226,"Moderate",""
"2282","Hawaii","2024-03-16","1 Year",3.03659743960749,3.61466424257157,2.89853398343868,"Low",""
"2283","Hawaii","2024-07-27","1 Year",1.92683621701385,1.34677731730591,1.31338213349319,"Low",""
"2284","Hawaii","2024-02-24","All Results",5.01881188288738,6.64178184373934,4.82281186182832,"Moderate",""
"2285","Hawaii","2024-11-23","1 Year",1,1.57481884021018,3.66644390670371,"Very Low",""
"2286","Hawaii","2024-05-25","All Results",4.305177230433,1.76651722224085,2.07678586614748,"Low",""
"2287","Hawaii","2023-09-23","All Results",1.7522202990593,1.56724846976133,1.67869230098005,"Low",""
"2288","Hawaii","2024-10-05","6 Months",1,1.26721810177207,1.07158932542978,"Very Low",""
"2289","Hawaii","2024-01-06","All Results",13.8785658534164,11.4256207413486,16.4434617653364,"High",""
"2290","Hawaii","2024-01-13","All Results",10.790713970102,10.5100934389102,10.6892650583809,"Moderate",""
"2291","Hawaii","2024-10-19","1 Year",1,1.18080603973656,1.19050448270382,"Very Low",""
"2292","Hawaii","2025-03-08","6 Months",9.00763814598439,8.14396335180902,7.29806379637288,"Moderate",""
"2293","Hawaii","2023-10-07","All Results",8.12194361584475,1.30708308025902,1.38352488756484,"Moderate",""
"2294","Hawaii","2024-12-28","1 Year",13.7868205454452,7.86418093898833,16.4581146477652,"High",""
"2295","Hawaii","2025-02-22","45 Days",12.1899786441227,12.5363182448864,13.8388621828226,"Moderate",""
"2296","Hawaii","2024-12-21","All Results",8.88756370755084,5.32947276291952,11.9105123911963,"Moderate",""
"2297","Hawaii","2024-08-31","1 Year",1,1.26906123277882,1.15601864805172,"Very Low",""
"2298","Hawaii","2024-11-30","All Results",3.01872560597421,1.52174593817539,4.7573967721078,"Low",""
"2299","Hawaii","2023-05-20","All Results",1.37378728344504,1.39920877128741,1.37378728344504,"Very Low","Limited Coverage"
"2300","Hawaii","2024-10-26","6 Months",1,1.10082527126502,1.24346902289841,"Very Low",""
"2301","Hawaii","2023-11-04","All Results",6.74141702000331,1.73705522280753,1.99052980207966,"Moderate",""
"2302","Hawaii","2024-07-20","1 Year",2.80937681989869,1.42803370433761,1.26481721355565,"Low",""
"2303","Hawaii","2024-11-23","6 Months",1,1.57481884021018,3.66644390670371,"Very Low",""
"2304","Hawaii","2024-06-01","1 Year",3.93157304674463,1.76365385481543,2.21379000585547,"Low",""
"2305","Hawaii","2025-02-01","1 Year",17.423385918345,20.2010786915409,23.4983057549825,"High",""
"2306","Hawaii","2023-06-24","All Results",NA,1.34036910714286,1.45171904122438,"No Data",""
"2307","Hawaii","2024-10-05","1 Year",1,1.26721810177207,1.07158932542978,"Very Low",""
"2308","Hawaii","2023-09-30","All Results",3.44175814244327,1.49709205457196,1.45874286369837,"Low",""
"2309","Hawaii","2024-12-14","All Results",5.68301792765058,3.66709128155994,10.1796871696667,"Moderate",""
"2310","Hawaii","2024-11-09","6 Months",1,1.31712051403566,1.98580402002049,"Very Low",""
"2311","Hawaii","2024-08-17","All Results",1.58375913581874,1.22377819372998,1.17200854100274,"Very Low",""
"2312","Hawaii","2024-06-01","All Results",3.93157304674463,1.76365385481543,2.21379000585547,"Low",""
"2313","Hawaii","2024-09-07","All Results",1.44316429098304,1.21948220582083,1.16587046586441,"Very Low",""
"2314","Hawaii","2024-01-20","All Results",9.28409605075671,8.76463126602575,10.5440516344522,"Moderate",""
"2315","Hawaii","2024-11-16","All Results",2.19953790701126,1.46746450052705,3.12981267727686,"Low",""
"2316","Hawaii","2025-01-18","All Results",16.7730528046351,12.5671603882496,18.3392236831752,"High",""
"2317","Hawaii","2024-06-08","1 Year",2.93670572657706,1.67278752426067,2.26912569741348,"Low",""
"2318","Hawaii","2025-03-08","45 Days",9.00763814598439,8.14396335180902,7.29806379637288,"Moderate",""
"2319","Hawaii","2023-06-17","All Results",NA,1.32778691827717,1.52117378724982,"No Data",""
"2320","Hawaii","2024-06-22","1 Year",2.39913587758346,1.34465587412946,1.66304626530382,"Low",""
"2321","Hawaii","2024-10-19","6 Months",1,1.18080603973656,1.19050448270382,"Very Low",""
"2322","Hawaii","2024-08-10","1 Year",1.51982034168311,1.34751655902993,1.29702040837065,"Very Low",""
"2323","Hawaii","2023-12-02","All Results",11.3179739218462,4.50961047537626,6.81689315757606,"Moderate",""
"2324","Hawaii","2025-01-04","All Results",17.4890628244928,11.1411243157903,18.813905438354,"High",""
"2325","Hawaii","2024-07-13","1 Year",2.69047114160132,1.34000323191772,1.26271519161167,"Low",""
"2326","Hawaii","2025-02-22","6 Months",12.1899786441227,12.5363182448864,13.8388621828226,"Moderate",""
"2327","Hawaii","2023-08-05","All Results",1.17480718473167,1.28651537040562,1.36225368174092,"Very Low",""
"2328","Hawaii","2025-01-25","1 Year",17.726291448872,17.9468456071687,18.3576056285103,"High",""
"2329","Hawaii","2024-10-26","All Results",1,1.10082527126502,1.24346902289841,"Very Low",""
"2330","Hawaii","2024-05-18","1 Year",1.93206515771849,2.1485595485805,2.74219642793444,"Low",""
"2331","Hawaii","2024-11-16","1 Year",2.19953790701126,1.46746450052705,3.12981267727686,"Low",""
"2332","Hawaii","2024-05-11","All Results",5.3358023800754,2.43430839560245,2.74582602800748,"Moderate",""
"2333","Hawaii","2023-05-27","All Results",1.97708613440604,1.33170884981413,1.39425848987715,"Low","Limited Coverage"
"2334","Hawaii","2025-01-18","1 Year",16.7730528046351,12.5671603882496,18.3392236831752,"High",""
"2335","Hawaii","2024-07-06","All Results",2.50914465805148,1.26752405271533,1.24105042327337,"Low",""
"2336","Hawaii","2024-08-10","All Results",1.51982034168311,1.34751655902993,1.29702040837065,"Very Low",""
"2337","Hawaii","2025-03-01","6 Months",10.1605552934375,11.1189850838549,11.6149666712117,"Moderate",""
"2338","Hawaii","2023-09-16","All Results",1.96421815553307,1.46690265456296,1.51370921447939,"Low",""
"2339","Hawaii","2025-01-25","All Results",17.726291448872,17.9468456071687,18.3576056285103,"High",""
"2340","Hawaii","2024-04-27","1 Year",2.93341321645491,2.17450050301434,2.10564492736705,"Low",""
"2341","Hawaii","2024-09-14","All Results",1.34821484875826,1.18532455255668,1.25229531716094,"Very Low",""
"2342","Hawaii","2024-11-09","1 Year",1,1.31712051403566,1.98580402002049,"Very Low",""
"2343","Hawaii","2024-05-25","1 Year",4.305177230433,1.76651722224085,2.07678586614748,"Low",""
"2344","Hawaii","2024-09-07","1 Year",1.44316429098304,1.21948220582083,1.16587046586441,"Very Low",""
"2345","Hawaii","2024-03-09","All Results",4.86654857022292,4.66639097587307,4.14372316015584,"Moderate",""
"2346","Hawaii","2024-11-30","1 Year",3.01872560597421,1.52174593817539,4.7573967721078,"Low",""
"2347","Hawaii","2023-06-03","All Results",0.979526032303683,1.28543030772512,1.33326414073166,"Very Low","Limited Coverage"
"2348","Hawaii","2024-08-31","All Results",1,1.26906123277882,1.15601864805172,"Very Low",""
"2349","Hawaii","2025-01-04","1 Year",17.4890628244928,11.1411243157903,18.813905438354,"High",""
"2350","Hawaii","2023-12-23","All Results",15.937647083179,10.4779515563786,16.1732108894706,"High",""
"2351","Hawaii","2024-12-28","6 Months",13.7868205454452,7.86418093898833,16.4581146477652,"High",""
"2352","Hawaii","2023-08-26","All Results",1.10580373903576,1.34478444751947,1.53144485471653,"Very Low",""
"2353","Hawaii","2025-02-08","1 Year",12.6894257111184,19.2549941639292,21.8054870893165,"High",""
"2354","Hawaii","2025-01-11","6 Months",11.4211178440918,10.7488780683158,20.9476334104729,"Moderate",""
"2355","Hawaii","2023-07-29","All Results",1.13918748815072,1.26424867903585,1.37191783728408,"Very Low",""
"2356","Hawaii","2024-09-14","1 Year",1.34821484875826,1.18532455255668,1.25229531716094,"Very Low",""
"2357","Hawaii","2023-11-11","All Results",11.2980111300009,1.75164888776153,2.90074600604017,"Moderate",""
"2358","Hawaii","2024-09-28","6 Months",1.40745156591841,1.24429889703197,1.17402736025647,"Very Low",""
"2359","Hawaii","2024-03-16","All Results",3.03659743960749,3.61466424257157,2.89853398343868,"Low",""
"2360","Hawaii","2024-10-12","1 Year",1,1.12461965355255,1.11251057382363,"Very Low",""
"2361","Hawaii","2024-10-12","6 Months",1,1.12461965355255,1.11251057382363,"Very Low",""
"2362","Hawaii","2024-08-03","All Results",1,1.25833801995808,1.26204777976057,"Very Low",""
"2363","Hawaii","2025-03-01","45 Days",10.1605552934375,11.1189850838549,11.6149666712117,"Moderate",""
"2364","Hawaii","2024-04-27","All Results",2.93341321645491,2.17450050301434,2.10564492736705,"Low",""
"2365","Hawaii","2025-02-08","45 Days",12.6894257111184,19.2549941639292,21.8054870893165,"High",""
"2366","Hawaii","2024-02-03","All Results",7.46345377272877,8.09444847628328,6.95321713288811,"Moderate",""
"2367","Hawaii","2024-12-14","1 Year",5.68301792765058,3.66709128155994,10.1796871696667,"Moderate",""
"2368","Hawaii","2025-01-18","6 Months",16.7730528046351,12.5671603882496,18.3392236831752,"High",""
"2369","Hawaii","2024-06-29","1 Year",3.55329300784714,1.42929983343653,1.56263989016136,"Low",""
"2370","Hawaii","2024-06-15","1 Year",3.64615914466657,1.54570999488896,1.7621493061285,"Low",""
"2371","Hawaii","2023-08-19","All Results",1.46412943678435,1.4252260654473,1.4238698641332,"Very Low",""
"2372","Hawaii","2025-02-01","All Results",17.423385918345,20.2010786915409,23.4983057549825,"High",""
"2373","Hawaii","2024-07-13","All Results",2.69047114160132,1.34000323191772,1.26271519161167,"Low",""
"2374","Hawaii","2024-10-05","All Results",1,1.26721810177207,1.07158932542978,"Very Low",""
"2375","Hawaii","2024-03-23","All Results",2.96937736308692,3.02979198735112,2.5070064477685,"Low",""
"2376","Hawaii","2024-04-13","All Results",3.31628377880956,3.12303212754167,2.43234973062674,"Low",""
"2377","Hawaii","2024-05-18","All Results",1.93206515771849,2.1485595485805,2.74219642793444,"Low",""
"2378","Hawaii","2024-12-07","All Results",2.74961241425162,2.19652674319773,7.09337008054982,"Low",""
"2379","Hawaii","2025-02-22","All Results",12.1899786441227,12.5363182448864,13.8388621828226,"Moderate",""
"2380","Hawaii","2024-03-02","All Results",4.85457214657198,6.18327262330311,3.81646964942553,"Moderate",""
"2381","Hawaii","2023-12-09","All Results",12.1786225079113,5.68172864903393,9.19558057349238,"Moderate",""
"2382","Hawaii","2024-12-28","All Results",13.7868205454452,7.86418093898833,16.4581146477652,"High",""
"2383","Hawaii","2024-03-23","1 Year",2.96937736308692,3.02979198735112,2.5070064477685,"Low",""
"2384","Hawaii","2023-10-21","All Results",6.13172846418756,1.48193641603233,1.53059854142797,"Moderate",""
"2385","Hawaii","2024-08-24","1 Year",1,1.2470072905104,1.17911912471673,"Very Low",""
"2386","Hawaii","2025-02-15","45 Days",14.838849856548,17.0488112259438,18.4067205333745,"High",""
"2387","Hawaii","2024-05-04","All Results",3.8611396163355,2.45754953806397,2.58946323078516,"Low",""
"2388","Hawaii","2025-01-11","All Results",11.4211178440918,10.7488780683158,20.9476334104729,"Moderate",""
"2389","Hawaii","2024-11-16","6 Months",2.19953790701126,1.46746450052705,3.12981267727686,"Low",""
"2390","Idaho","2023-05-06","All Results",1.31683560057752,1.39188095655484,1.45072761725534,"Very Low",""
"2391","Idaho","2022-04-09","All Results",4.71331602186485,2.37467417577848,2.36611695045995,"Moderate","Limited Coverage"
"2392","Idaho","2023-01-14","All Results",8.5347796194795,5.17891482535716,5.92933316772747,"Moderate","Limited Coverage"
"2393","Idaho","2022-11-19","All Results",10.5967799435606,12.5194534664293,14.0653607772642,"Moderate","Limited Coverage"
"2394","Idaho","2024-06-29","All Results",5.98949896242616,1.42929983343653,1.56263989016136,"Moderate",""
"2395","Idaho","2024-11-02","1 Year",1.60326389490443,1.15979631700497,1.60326389490443,"Low",""
"2396","Idaho","2023-12-16","All Results",4.04925021630008,7.24948852534086,10.6052564338582,"Low",""
"2397","Idaho","2023-08-12","All Results",1.31512073187216,1.40598840387037,1.43712768945816,"Very Low",""
"2398","Idaho","2022-12-24","All Results",25.0713962640753,17.0376740105173,17.8345711465649,"Very High","Limited Coverage"
"2399","Idaho","2024-05-04","1 Year",4.94694564061471,2.45754953806397,2.58946323078516,"Moderate",""
"2400","Idaho","2023-05-13","All Results",1.14221236696548,1.3974222144624,1.37480635095018,"Very Low",""
"2401","Idaho","2025-02-08","6 Months",16.4360538107904,19.2549941639292,21.8054870893165,"High",""
"2402","Idaho","2022-08-13","All Results",0.948244578641745,1.36111996869581,1.39353638362153,"Very Low","Limited Coverage"
"2403","Idaho","2024-09-21","1 Year",1.94806472378828,1.16584862745419,1.19315750580352,"Low",""
"2404","Idaho","2025-03-15","45 Days",12.0727084832514,5.30536693054263,4.22220867777041,"Moderate",""
"2405","Idaho","2025-02-15","1 Year",17.5930367552774,17.0488112259438,18.4067205333745,"High",""
"2406","Idaho","2024-01-27","All Results",13.4625643990673,8.32378959190988,9.04629134330795,"High",""
"2407","Idaho","2024-06-22","All Results",3.31197381793009,1.34465587412946,1.66304626530382,"Low",""
"2408","Idaho","2024-11-09","All Results",1.50441486809528,1.31712051403566,1.98580402002049,"Very Low",""
"2409","Idaho","2024-12-07","6 Months",9.2745514280765,2.19652674319773,7.09337008054982,"Moderate",""
"2410","Idaho","2022-07-02","All Results",1.38581145984184,1.66635945007962,2.62320977137777,"Very Low","Limited Coverage"
"2411","Idaho","2022-11-12","All Results",6.15359213564327,8.12896322429689,7.50549155469491,"Moderate","Limited Coverage"
"2412","Idaho","2022-12-03","All Results",25.6430792981325,23.5665458553864,28.2828226388172,"Very High","Limited Coverage"
"2413","Idaho","2023-09-02","All Results",2.18338809535882,1.3447779039514,1.47144938651637,"Low",""
"2414","Idaho","2022-06-25","All Results",2.03066598184546,2.00189948660995,2.03066598184546,"Low","Limited Coverage"
"2415","Idaho","2025-03-01","1 Year",11.3139090408027,11.1189850838549,11.6149666712117,"Moderate",""
"2416","Idaho","2024-11-30","6 Months",8.48804342357112,1.52174593817539,4.7573967721078,"Moderate",""
"2417","Idaho","2023-07-22","All Results",1.32082806679326,1.36018687752725,1.38586328725058,"Very Low",""
"2418","Idaho","2024-04-06","All Results",7.99495372519517,3.70374030300032,2.30474639909955,"Moderate",""
"2419","Idaho","2024-11-02","All Results",1.60326389490443,1.15979631700497,1.60326389490443,"Low",""
"2420","Idaho","2025-03-15","All Results",12.0727084832514,5.30536693054263,4.22220867777041,"Moderate",""
"2421","Idaho","2024-02-10","All Results",9.56329280200415,7.44932522463829,6.96495403592337,"Moderate",""
"2422","Idaho","2022-09-10","All Results",0.883359700135484,1.24964304283774,1.09180443340096,"Very Low","Limited Coverage"
"2423","Idaho","2025-02-08","All Results",16.4360538107904,19.2549941639292,21.8054870893165,"High",""
"2424","Idaho","2024-06-08","All Results",2.68143024762424,1.67278752426067,2.26912569741348,"Low",""
"2425","Idaho","2023-11-18","All Results",1.22316511913606,2.04067888093034,3.94279012486534,"Very Low",""
"2426","Idaho","2025-01-11","1 Year",9.2440469822112,10.7488780683158,20.9476334104729,"Moderate",""
"2427","Idaho","2023-10-28","All Results",1.33942567487807,1.48201155984462,1.77176190239421,"Very Low",""
"2428","Idaho","2023-07-08","All Results",1.77977359499875,1.30992486294431,1.32310905864756,"Low",""
"2429","Idaho","2024-08-24","All Results",1.69271687118723,1.2470072905104,1.17911912471673,"Low",""
"2430","Idaho","2022-10-22","All Results",1.01507365976813,1.59880315226412,1.37571086188439,"Very Low","Limited Coverage"
"2431","Idaho","2024-08-03","1 Year",2.03123205009722,1.25833801995808,1.26204777976057,"Low",""
"2432","Idaho","2025-02-15","6 Months",17.5930367552774,17.0488112259438,18.4067205333745,"High",""
"2433","Idaho","2025-01-04","6 Months",24.9301660881843,11.1411243157903,18.813905438354,"Very High",""
"2434","Idaho","2024-09-28","All Results",1.41067592982481,1.24429889703197,1.17402736025647,"Very Low",""
"2435","Idaho","2024-09-21","6 Months",1.94806472378828,1.16584862745419,1.19315750580352,"Low",""
"2436","Idaho","2024-12-07","1 Year",9.2745514280765,2.19652674319773,7.09337008054982,"Moderate",""
"2437","Idaho","2022-05-21","All Results",4.01356968565336,4.01415114940475,4.01473261315614,"Low","Limited Coverage"
"2438","Idaho","2025-03-15","6 Months",12.0727084832514,5.30536693054263,4.22220867777041,"Moderate",""
"2439","Idaho","2023-07-01","All Results",1.28128959696856,1.30396024943365,1.35358798864303,"Very Low",""
"2440","Idaho","2024-07-06","1 Year",5.67231353162815,1.26752405271533,1.24105042327337,"Moderate",""
"2441","Idaho","2024-10-26","1 Year",1.65397041830358,1.10082527126502,1.24346902289841,"Low",""
"2442","Idaho","2024-04-20","All Results",6.25592488412065,2.82271603171487,2.32518779110591,"Moderate",""
"2443","Idaho","2024-08-17","1 Year",1.80334889822419,1.22377819372998,1.17200854100274,"Low",""
"2444","Idaho","2025-02-15","All Results",17.5930367552774,17.0488112259438,18.4067205333745,"High",""
"2445","Idaho","2023-09-09","All Results",1.21452283335527,1.38742950838065,1.53626929765284,"Very Low",""
"2446","Idaho","2024-09-21","All Results",1.94806472378828,1.16584862745419,1.19315750580352,"Low",""
"2447","Idaho","2024-09-28","1 Year",1.41067592982481,1.24429889703197,1.17402736025647,"Very Low",""
"2448","Idaho","2024-04-13","1 Year",6.10123151285195,3.12303212754167,2.43234973062674,"Moderate",""
"2449","Idaho","2025-02-01","6 Months",22.8965860919781,20.2010786915409,23.4983057549825,"Very High",""
"2450","Idaho","2022-05-07","All Results",4.81279756044145,2.98957615273786,2.86426086886034,"Moderate","Limited Coverage"
"2451","Idaho","2024-04-20","1 Year",6.25592488412065,2.82271603171487,2.32518779110591,"Moderate",""
"2452","Idaho","2024-12-14","6 Months",10.0174531819004,3.66709128155994,10.1796871696667,"Moderate",""
"2453","Idaho","2022-07-23","All Results",1.18858751081773,1.33066985938218,1.67722191293702,"Very Low","Limited Coverage"
"2454","Idaho","2025-03-08","All Results",13.4230529998532,8.14396335180902,7.29806379637288,"High",""
"2455","Idaho","2024-12-21","6 Months",19.3515602045162,5.32947276291952,11.9105123911963,"High",""
"2456","Idaho","2023-11-25","All Results",2.13427980984096,2.2682737631808,4.59629191859645,"Low",""
"2457","Idaho","2024-11-23","All Results",3.36000015300962,1.57481884021018,3.66644390670371,"Low",""
"2458","Idaho","2023-12-30","All Results",24.5304588969682,15.077087274857,16.664364292895,"Very High",""
"2459","Idaho","2024-05-11","1 Year",6.10814722395649,2.43430839560245,2.74582602800748,"Moderate",""
"2460","Idaho","2024-12-21","1 Year",19.3515602045162,5.32947276291952,11.9105123911963,"High",""
"2461","Idaho","2025-01-25","6 Months",12.9983022465666,17.9468456071687,18.3576056285103,"High",""
"2462","Idaho","2022-10-29","All Results",2.56754422598875,3.62550996767361,3.14612998758831,"Low","Limited Coverage"
"2463","Idaho","2022-09-03","All Results",1.00265060569881,1.12049122736616,1.10465489076231,"Very Low","Limited Coverage"
"2464","Idaho","2023-06-10","All Results",1.4012873287864,1.26270147900768,1.36029073634619,"Very Low",""
"2465","Idaho","2025-02-01","45 Days",22.8965860919781,20.2010786915409,23.4983057549825,"Very High",""
"2466","Idaho","2024-11-02","6 Months",1.60326389490443,1.15979631700497,1.60326389490443,"Low",""
"2467","Idaho","2023-07-15","All Results",1.64863117014745,1.44608786915978,1.48135801785778,"Low",""
"2468","Idaho","2024-06-15","All Results",3.91528528785227,1.54570999488896,1.7621493061285,"Low",""
"2469","Idaho","2024-04-06","1 Year",7.99495372519517,3.70374030300032,2.30474639909955,"Moderate",""
"2470","Idaho","2024-10-19","All Results",1.5346616955742,1.18080603973656,1.19050448270382,"Very Low",""
"2471","Idaho","2025-03-01","All Results",11.3139090408027,11.1189850838549,11.6149666712117,"Moderate",""
"2472","Idaho","2023-10-14","All Results",1.53522740218567,1.38647605626693,1.57909107256567,"Very Low",""
"2473","Idaho","2024-07-20","All Results",4.06221011797236,1.42803370433761,1.26481721355565,"Low",""
"2474","Idaho","2024-10-12","All Results",1.43321169707278,1.12461965355255,1.11251057382363,"Very Low",""
"2475","Idaho","2025-03-15","1 Year",12.0727084832514,5.30536693054263,4.22220867777041,"Moderate",""
"2476","Idaho","2025-03-08","1 Year",13.4230529998532,8.14396335180902,7.29806379637288,"High",""
"2477","Idaho","2024-03-30","1 Year",5.16629678100531,3.31947527191716,2.35801860774737,"Moderate",""
"2478","Idaho","2024-03-30","All Results",5.16629678100531,3.31947527191716,2.35801860774737,"Moderate",""
"2479","Idaho","2024-02-17","All Results",9.26092106449092,6.83335363250542,5.15628200989243,"Moderate",""
"2480","Idaho","2022-11-05","All Results",1.94389594631571,5.42433600106697,4.54077182956317,"Low","Limited Coverage"
"2481","Idaho","2024-07-27","All Results",1.58908864795523,1.34677731730591,1.31338213349319,"Very Low",""
